"","Year","Month","Class","Order","Family","Genus","Species","D1.","V2."
"893","2013","Aug","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl","SAR324 clade(Marine group B)_uncl",NA,0.0426521907716169
"894","2013","Aug","Verrucomicrobiae","Chthoniobacterales","Terrimicrobiaceae","Terrimicrobium","Terrimicrobium_uncl",NA,0.0853043815432338
"895","2013","Aug","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SH3-11","SH3-11_uncl",NA,0.0930593253198914
"896","2013","Sep","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group","CL500-29 marine group_uncl",NA,1.16099412881296
"897","2013","Sep","Acidimicrobiia","Microtrichales","Microtrichales_uncl","Microtrichales_uncl","Microtrichales_uncl",NA,0.06180196883415
"898","2013","Sep","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Bryobacter_uncl",NA,0.06180196883415
"899","2013","Sep","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonas","Hyphomonas_uncl",NA,0.189820332847746
"900","2013","Sep","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Paracaedibacteraceae_uncl","Paracaedibacteraceae_uncl",NA,0.114775084977707
"901","2013","Sep","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Limibaculum","Limibaculum_uncl",NA,0.2472078753366
"902","2013","Sep","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_uncl","Rhodobacteraceae_uncl",NA,0.1236039376683
"903","2013","Sep","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium","Rubellimicrobium_uncl",NA,0.06180196883415
"904","2013","Sep","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tabrizicola","Tabrizicola_uncl",NA,0.569460998543239
"905","2013","Sep","Alphaproteobacteria","Rickettsiales","SM2D12","SM2D12_uncl","SM2D12_uncl",NA,0.0485586897982607
"906","2013","Sep","Alphaproteobacteria","Thalassobaculales","Thalassobaculaceae","Thalassobaculum","Thalassobaculum_uncl",NA,0.0794596742153357
"907","2013","Sep","Anaerolineae","Caldilineales","Caldilineaceae","Caldilineaceae_uncl","Caldilineaceae_uncl",NA,0.0971173795965214
"908","2013","Sep","Anaerolineae","SBR1031","A4b","A4b_uncl","A4b_uncl",NA,0.0397298371076679
"909","2013","Sep","Bacilli","Erysipelotrichales","Erysipelotrichaceae","ZOR0006","ZOR0006_uncl",NA,0.203063611883636
"910","2013","Sep","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillaceae_uncl","Paenibacillaceae_uncl",NA,0.0794596742153357
"911","2013","Sep","Bacteroidia","Bacteroidales","Bacteroidetes vadinHA17","Bacteroidetes vadinHA17_uncl","Bacteroidetes vadinHA17_uncl",NA,0.145676069394782
"912","2013","Sep","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter","Paludibacter_uncl",NA,0.0662163951794464
"913","2013","Sep","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophagaceae_uncl","Chitinophagaceae_uncl",NA,0.0220721317264821
"914","2013","Sep","Bacteroidia","Chitinophagales","Saprospiraceae","Saprospiraceae_uncl","Saprospiraceae_uncl",NA,0.0441442634529643
"915","2013","Sep","Bacteroidia","Cytophagales","Cyclobacteriaceae","Algoriphagus","Algoriphagus_uncl",NA,0.119189511323004
"916","2013","Sep","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Fluviicola_uncl",NA,0.0176577053811857
"917","2013","Sep","Bacteroidia","Flavobacteriales","Cryomorphaceae","Cryomorphaceae_uncl","Cryomorphaceae_uncl",NA,0.326667549551936
"918","2013","Sep","Bacteroidia","Flavobacteriales","Cryomorphaceae","Owenweeksia","Owenweeksia_uncl",NA,0.0706308215247429
"919","2013","Sep","Bacteroidia","Flavobacteriales","NS9 marine group","NS9 marine group_uncl","NS9 marine group_uncl",NA,0.0353154107623714
"920","2013","Sep","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae_uncl","Lentimicrobiaceae_uncl",NA,0.114775084977707
"921","2013","Sep","Bacteroidia","Sphingobacteriales","NS11-12 marine group","NS11-12 marine group_uncl","NS11-12 marine group_uncl",NA,0.0397298371076679
"922","2013","Sep","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacteraceae_uncl","Arcobacteraceae_uncl",NA,0.0706308215247429
"923","2013","Sep","Chitinivibrionia","Chitinivibrionales","Chitinivibrionaceae","Chitinivibrionaceae_uncl","Chitinivibrionaceae_uncl",NA,0.0132432790358893
"924","2013","Sep","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","Nodosilinea PCC-7104","Nodosilinea PCC-7104_uncl",NA,0.242793448991304
"925","2013","Sep","Deinococci","Deinococcales","Trueperaceae","Truepera","Truepera_uncl",NA,0.0971173795965214
"926","2013","Sep","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulfopila","Desulfopila_uncl",NA,0.198649185538339
"927","2013","Sep","Desulfovibrionia","Desulfovibrionales","Desulfomicrobiaceae","Desulfomicrobium","aestuarii",NA,0.0794596742153357
"928","2013","Sep","Desulfuromonadia","Geothermobacteraceae","Geothermobacter","Geothermobacter_uncl","Geothermobacter_uncl",NA,0.229550169955414
"929","2013","Sep","Dojkabacteria","Dojkabacteria_uncl","Dojkabacteria_uncl","Dojkabacteria_uncl","Dojkabacteria_uncl",NA,0.030900984417075
"930","2013","Sep","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium","Cetobacterium_uncl",NA,0.150090495740079
"931","2013","Sep","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas_uncl",NA,0.0706308215247429
"932","2013","Sep","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter","Limnobacter_uncl",NA,0.0838741005606321
"933","2013","Sep","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_uncl","Comamonadaceae_uncl",NA,0.0529731161435571
"934","2013","Sep","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rubrivivax","Rubrivivax_uncl",NA,0.609190835650907
"935","2013","Sep","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","oc32","oc32_uncl",NA,0.278108859753675
"936","2013","Sep","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechlorobacter","Dechlorobacter_uncl",NA,0.207478038228932
"937","2013","Sep","Gammaproteobacteria","Gammaproteobacteria_uncl","Gammaproteobacteria_uncl","Gammaproteobacteria_uncl","Gammaproteobacteria_uncl",NA,0.0264865580717786
"938","2013","Sep","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_uncl",NA,0.229550169955414
"939","2013","Sep","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacteraceae_uncl","Steroidobacteraceae_uncl",NA,0.18540590650245
"940","2013","Sep","Gracilibacteria","JGI 0000069-P22","JGI 0000069-P22_uncl","JGI 0000069-P22_uncl","JGI 0000069-P22_uncl",NA,0.0750452478700393
"941","2013","Sep","Holophagae","Holophagales","Holophagaceae","Holophagaceae_uncl","Holophagaceae_uncl",NA,0.0397298371076679
"942","2013","Sep","Kapabacteria","Kapabacteriales","Kapabacteriales_uncl","Kapabacteriales_uncl","Kapabacteriales_uncl",NA,0.030900984417075
"943","2013","Sep","Kiritimatiellae","WCHB1-41","WCHB1-41_uncl","WCHB1-41_uncl","WCHB1-41_uncl",NA,0.547388866816757
"944","2013","Sep","Oligoflexia","0319-6G20","0319-6G20_uncl","0319-6G20_uncl","0319-6G20_uncl",NA,0.0485586897982607
"945","2013","Sep","Oligoflexia","Oligoflexales","Oligoflexales_uncl","Oligoflexales_uncl","Oligoflexales_uncl",NA,0.295766565134861
"946","2013","Sep","Oligoflexia","Silvanigrellales","Silvanigrellaceae","Silvanigrellaceae_uncl","Silvanigrellaceae_uncl",NA,0.0882885269059286
"947","2013","Sep","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3","CL500-3_uncl",NA,0.918200679821657
"948","2013","Sep","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","Pirellula_uncl",NA,0.0353154107623714
"949","2013","Sep","Polyangia","Blfdi19","Blfdi19_uncl","Blfdi19_uncl","Blfdi19_uncl",NA,0.0529731161435571
"950","2013","Sep","Polyangia","Polyangiales","Polyangiales_uncl","Polyangiales_uncl","Polyangiales_uncl",NA,0.0750452478700393
"951","2013","Sep","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinaceae_uncl","Sandaracinaceae_uncl",NA,0.0485586897982607
"952","2013","Sep","Rhodothermia","Balneolales","Balneolaceae","Balneolaceae_uncl","Balneolaceae_uncl",NA,0.361982960314307
"953","2013","Sep","Rhodothermia","Balneolales","Balneolaceae","CK06-06-Mud-MAS4B-21","CK06-06-Mud-MAS4B-21_uncl",NA,0.406127223767271
"954","2013","Sep","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a","TM7a_uncl",NA,0.0485586897982607
"955","2013","Sep","Subgroup 22","Subgroup 22_uncl","Subgroup 22_uncl","Subgroup 22_uncl","Subgroup 22_uncl",NA,0.0132432790358893
"956","2013","Sep","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae","Methylacidiphilaceae_uncl","Methylacidiphilaceae_uncl",NA,0.167748201121264
"957","2013","Sep","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SCGC AAA164-E04","SCGC AAA164-E04_uncl",NA,0.0485586897982607
"958","2013","Sep","Verrucomicrobiae","Verrucomicrobiae_uncl","Verrucomicrobiae_uncl","Verrucomicrobiae_uncl","Verrucomicrobiae_uncl",NA,0.225135743610118
"959","2014","Mar","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Rhizobiales Incertae Sedis_uncl","Rhizobiales Incertae Sedis_uncl",NA,0.512204881952781
"960","2014","Mar","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Gemmobacter","Gemmobacter_uncl",NA,1.42456982793117
"961","2014","Mar","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudorhodobacter","Pseudorhodobacter_uncl",NA,0.992396958783513
"962","2014","Mar","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","Rhodobacter_uncl",NA,0.152060824329732
"963","2014","Mar","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium_uncl",NA,0.368147258903561
"964","2014","Mar","Bacteroidia","Cytophagales","Spirosomaceae","Fluviimonas","Fluviimonas_uncl",NA,0.160064025610244
"965","2014","Mar","Bacteroidia","Flavobacteriales","Flavobacteriales_uncl","Flavobacteriales_uncl","Flavobacteriales_uncl",NA,0.0320128051220488
"966","2014","Mar","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrio_uncl",NA,0.0560224089635854
"967","2014","Mar","Chloroflexia","Chloroflexales","Chloroflexaceae","Chloroflexaceae_uncl","Chloroflexaceae_uncl",NA,0.176070428171269
"968","2014","Mar","Chloroflexia","Chloroflexales","Roseiflexaceae","Roseiflexaceae_uncl","Roseiflexaceae_uncl",NA,0.0960384153661465
"969","2014","Mar","Gammaproteobacteria","211ds20","211ds20_uncl","211ds20_uncl","211ds20_uncl",NA,0.104041616646659
"970","2014","Mar","Gammaproteobacteria","Burkholderiales","Burkholderiales_uncl","Burkholderiales_uncl","Burkholderiales_uncl",NA,0.0160064025610244
"971","2014","Mar","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Leptothrix","Leptothrix_uncl",NA,0.112044817927171
"972","2014","Mar","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Limnohabitans_uncl",NA,0.0320128051220488
"973","2014","Mar","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Candidatus Berkiella","Candidatus Berkiella_uncl",NA,0.192076830732293
"974","2014","Mar","Parcubacteria","Parcubacteria_uncl","Parcubacteria_uncl","Parcubacteria_uncl","Parcubacteria_uncl",NA,0.168067226890756
"975","2014","Mar","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","Luteolibacter_uncl",NA,0.0160064025610244
"976","2014","May","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas","Roseomonas_uncl",NA,0.47343503419253
"977","2014","May","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Paracaedibacteraceae_uncl","Paracaedibacteraceae_uncl",NA,1.18734500638762
"978","2014","May","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","Rhodobacter_uncl",NA,0.849177124821523
"979","2014","May","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tabrizicola","aquatica",NA,0.127752310813857
"980","2014","May","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tabrizicola","Tabrizicola_uncl",NA,0.98444427744796
"981","2014","May","Alphaproteobacteria","Rickettsiales","AB1","AB1_uncl","AB1_uncl",NA,0.232960096189975
"982","2014","May","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Candidatus Arcanobacter","Candidatus Arcanobacter_uncl",NA,0.225445254377395
"983","2014","May","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsiaceae_uncl","Rickettsiaceae_uncl",NA,0.127752310813857
"984","2014","May","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium_uncl",NA,1.08965206282408
"985","2014","May","Bacteria_uncl","Bacteria_uncl","Bacteria_uncl","Bacteria_uncl","Bacteria_uncl",NA,0.112722627188698
"986","2014","May","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","Phaeodactylibacter_uncl",NA,0.0676335763132186
"987","2014","May","Bacteroidia","Chitinophagales","Saprospiraceae","Saprospiraceae_uncl","Saprospiraceae_uncl",NA,0.120237469001278
"988","2014","May","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_uncl",NA,0.105207785376118
"989","2014","May","Campylobacteria","Campylobacterales","Arcobacteraceae","Pseudarcobacter","Pseudarcobacter_uncl",NA,0.112722627188698
"990","2014","May","Clostridia","Lachnospirales","Lachnospiraceae","Tyzzerella","Tyzzerella_uncl",NA,0.278049147065454
"991","2014","May","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Microcystis PCC-7914","Microcystis PCC-7914_uncl",NA,0.375742090628992
"992","2014","May","Cyanobacteriia","Cyanobacteriales","Phormidiaceae","Planktothrix NIVA-CYA 15","Planktothrix NIVA-CYA 15_uncl",NA,0.0150296836251597
"993","2014","May","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Scytolyngbya XSP1","Scytolyngbya XSP1_uncl",NA,0.112722627188698
"994","2014","May","Desulfuromonadia","Geothermobacteraceae","Geothermobacter","Geothermobacter_uncl","Geothermobacter_uncl",NA,0.120237469001278
"995","2014","May","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas_uncl",NA,0.0601187345006388
"996","2014","May","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter","Polynucleobacter_uncl",NA,0.323138197940933
"997","2014","May","Gammaproteobacteria","Burkholderiales","Burkholderiales_uncl","Burkholderiales_uncl","Burkholderiales_uncl",NA,0.00751484181257984
"998","2014","May","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_uncl","Comamonadaceae_uncl",NA,0.593672503193808
"999","2014","May","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","Hydrogenophaga_uncl",NA,0.811602915758623
"1000","2014","May","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rubrivivax","Rubrivivax_uncl",NA,3.86262869166604
"1001","2014","May","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","C39","C39_uncl",NA,0.135267152626437
"1002","2014","May","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Sutterellaceae_uncl","Sutterellaceae_uncl",NA,0.623731870444127
"1003","2014","May","Gracilibacteria","Gracilibacteria_uncl","Gracilibacteria_uncl","Gracilibacteria_uncl","Gracilibacteria_uncl",NA,1.31509731720147
"1004","2014","May","Vampirivibrionia","Caenarcaniphilales","Caenarcaniphilales_uncl","Caenarcaniphilales_uncl","Caenarcaniphilales_uncl",NA,0.0601187345006388
"1005","2014","Jun","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Rhodovarius","Rhodovarius_uncl",NA,0.494564937406625
"1006","2014","Jun","Alphaproteobacteria","Acetobacterales","Elioraeaceae","Elioraea","Elioraea_uncl",NA,0.350316830663026
"1007","2014","Jun","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","Phenylobacterium_uncl",NA,1.66915666374736
"1008","2014","Jun","Alphaproteobacteria","Holosporales","Holosporaceae","Holosporaceae_uncl","Holosporaceae_uncl",NA,0.0257585904899284
"1009","2014","Jun","Alphaproteobacteria","Micavibrionales","Micavibrionales_uncl","Micavibrionales_uncl","Micavibrionales_uncl",NA,0.0721240533717995
"1010","2014","Jun","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Phreatobacter","Phreatobacter_uncl",NA,0.180310133429499
"1011","2014","Jun","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Limibaculum","Limibaculum_uncl",NA,0.113337798155685
"1012","2014","Jun","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","Rhodobacter_uncl",NA,0.108186080057699
"1013","2014","Jun","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium","Rubellimicrobium_uncl",NA,0.443047756426768
"1014","2014","Jun","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tabrizicola","Tabrizicola_uncl",NA,0.958219566225336
"1015","2014","Jun","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thioclava","Thioclava_uncl",NA,0.242130750605327
"1016","2014","Jun","Alphaproteobacteria","Rhodospirillales","Rhodospirillales_uncl","Rhodospirillales_uncl","Rhodospirillales_uncl",NA,0.0515171809798568
"1017","2014","Jun","Alphaproteobacteria","Rickettsiales","AB1","AB1_uncl","AB1_uncl",NA,0.133944670547628
"1018","2014","Jun","Alphaproteobacteria","Rickettsiales","SM2D12","SM2D12_uncl","SM2D12_uncl",NA,0.288496213487198
"1019","2014","Jun","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium_uncl",NA,0.829426613775694
"1020","2014","Jun","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonadaceae_uncl","Sphingomonadaceae_uncl",NA,0.247282468703313
"1021","2014","Jun","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix","Erysipelothrix_uncl",NA,0.0669723352738138
"1022","2014","Jun","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_uncl",NA,0.118489516253671
"1023","2014","Jun","Bacteroidia","Flavobacteriales","Flavobacteriales_uncl","Flavobacteriales_uncl","Flavobacteriales_uncl",NA,0.0927309257637422
"1024","2014","Jun","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade","OM27 clade_uncl",NA,0.34516511256504
"1025","2014","Jun","Blastocatellia","11-24","11-24_uncl","11-24_uncl","11-24_uncl",NA,1.34459842357426
"1026","2014","Jun","Chlamydiae","Chlamydiales","Simkaniaceae","Simkaniaceae_uncl","Simkaniaceae_uncl",NA,0.0927309257637422
"1027","2014","Jun","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Microcystis PCC-7914","Microcystis PCC-7914_uncl",NA,5.55355210962856
"1028","2014","Jun","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Sphaerospermopsis BCCUSP55","torques-reginae",NA,0.0515171809798568
"1029","2014","Jun","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307","Cyanobium PCC-6307_uncl",NA,0.623357889856267
"1030","2014","Jun","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Fimbriimonadaceae_uncl","Fimbriimonadaceae_uncl",NA,0.247282468703313
"1031","2014","Jun","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Alcaligenaceae_uncl","Alcaligenaceae_uncl",NA,0.0103034361959714
"1032","2014","Jun","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhizobacter","Rhizobacter_uncl",NA,0.705785379424038
"1033","2014","Jun","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rubrivivax","Rubrivivax_uncl",NA,0.752150842305909
"1034","2014","Jun","Gammaproteobacteria","Burkholderiales","Methylophilaceae","MM2","MM2_uncl",NA,0.60790273556231
"1035","2014","Jun","Gammaproteobacteria","Burkholderiales","MWH-UniP1 aquatic group","MWH-UniP1 aquatic group_uncl","MWH-UniP1 aquatic group_uncl",NA,0.211220442017413
"1036","2014","Jun","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","966-1","966-1_uncl",NA,0.144248106743599
"1037","2014","Jun","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacteraceae_uncl","Oxalobacteraceae_uncl",NA,0.164854979135542
"1038","2014","Jun","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84_uncl","SC-I-84_uncl",NA,0.00515171809798568
"1039","2014","Jun","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Sutterellaceae_uncl","Sutterellaceae_uncl",NA,0.159703261037556
"1040","2014","Jun","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella_uncl",NA,0.0515171809798568
"1041","2014","Jun","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Silanimonas","algicola",NA,0.123641234351656
"1042","2014","Jun","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonadaceae_uncl","Gemmatimonadaceae_uncl",NA,0.45335119262274
"1043","2014","Jun","Oligoflexia","Oligoflexales","Oligoflexales_uncl","Oligoflexales_uncl","Oligoflexales_uncl",NA,0.0669723352738138
"1044","2014","Jun","Vampirivibrionia","Caenarcaniphilales","Caenarcaniphilales_uncl","Caenarcaniphilales_uncl","Caenarcaniphilales_uncl",NA,0.0721240533717995
"1045","2014","Jun","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","LD29","LD29_uncl",NA,1.23641234351656
"1046","2014","Jun","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","Luteolibacter_uncl",NA,1.43217763124002
"1047","2014","Oct","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacteraceae_uncl","Ilumatobacteraceae_uncl",NA,0.161751897474182
"1048","2014","Oct","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonas","Hyphomonas_uncl",NA,0.311061341296504
"1049","2014","Oct","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Candidatus Finniella","Candidatus Finniella_uncl",NA,0.385716063207665
"1050","2014","Oct","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_uncl","Rhodobacteraceae_uncl",NA,0.758989672763469
"1051","2014","Oct","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseibacterium","Roseibacterium_uncl",NA,0.958068931193231
"1052","2014","Oct","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tabrizicola","Tabrizicola_uncl",NA,2.53826054497947
"1053","2014","Oct","Bacteroidia","Chitinophagales","Chitinophagaceae","Dinghuibacter","Dinghuibacter_uncl",NA,0.385716063207665
"1054","2014","Oct","Bacteroidia","Cytophagales","Cyclobacteriaceae","Algoriphagus","Algoriphagus_uncl",NA,0.671892497200448
"1055","2014","Oct","Bacteroidia","Cytophagales","Cyclobacteriaceae","Cyclobacteriaceae_uncl","Cyclobacteriaceae_uncl",NA,0.124424536518601
"1056","2014","Oct","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae_uncl","Flavobacteriaceae_uncl",NA,0.199079258429762
"1057","2014","Oct","Bacteroidia","Sphingobacteriales","NS11-12 marine group","NS11-12 marine group_uncl","NS11-12 marine group_uncl",NA,0.671892497200448
"1058","2014","Oct","Chitinivibrionia","Chitinivibrionales","Chitinivibrionaceae","Chitinivibrionaceae_uncl","Chitinivibrionaceae_uncl",NA,0.0373273609555804
"1059","2014","Oct","Clostridia","Hungateiclostridiaceae","Hungateiclostridiaceae_uncl","Hungateiclostridiaceae_uncl","Hungateiclostridiaceae_uncl",NA,0.136866990170462
"1060","2014","Oct","Cyanobacteriia","Cyanobacteriales","Cyanobacteriaceae","Synechocystis SAG 90.79","Synechocystis SAG 90.79_uncl",NA,0.497698146074406
"1061","2014","Oct","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","Nodosilinea PCC-7104","Nodosilinea PCC-7104_uncl",NA,4.32997387084733
"1062","2014","Oct","Desulfuromonadia","Bradymonadales","Bradymonadales_uncl","Bradymonadales_uncl","Bradymonadales_uncl",NA,0.485255692422546
"1063","2014","Oct","Gammaproteobacteria","Burkholderiales","Chitinibacteraceae","Deefgea","Deefgea_uncl",NA,0.0497698146074406
"1064","2014","Oct","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Rhodocyclaceae_uncl","Rhodocyclaceae_uncl",NA,0.510140599726266
"1065","2014","Oct","Gammaproteobacteria","Cellvibrionales","Halieaceae","Haliea","Haliea_uncl",NA,0.248849073037203
"1066","2014","Oct","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","Acidibacter_uncl",NA,0.385716063207665
"1067","2014","Oct","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Unknown Family_uncl","Unknown Family_uncl",NA,1.13226328231927
"1068","2014","Oct","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","Pseudohongiella","Pseudohongiella_uncl",NA,0.286176433992783
"1069","2014","Oct","Myxococcia","Myxococcales","Myxococcaceae","Myxococcaceae_uncl","Myxococcaceae_uncl",NA,0.211521712081623
"1070","2014","Oct","Proteobacteria_uncl","Proteobacteria_uncl","Proteobacteria_uncl","Proteobacteria_uncl","Proteobacteria_uncl",NA,2.11521712081622
